,index,duration
1131,1131.mp4,4
1132,1132.mp4,5
1133,1133.mp4,1
1134,1134.mp4,15
1135,1135.mp4,5
1136,1136.mp4,2
1137,1137.mp4,2
1138,1138.mp4,14
1139,1139.mp4,4
1140,1140.mp4,1
1141,1141.mp4,13
1142,1142.mp4,7
1143,1143.mp4,3
1144,1144.mp4,25
1145,1145.mp4,6
1146,1146.mp4,14
1147,1147.mp4,7
1148,1148.mp4,15
1149,1149.mp4,1
1150,1150.mp4,9
1151,1151.mp4,3
1152,1152.mp4,7
1153,1153.mp4,5
1154,1154.mp4,16
1155,1155.mp4,36
1156,1156.mp4,15
1157,1157.mp4,7
1158,1158.mp4,5
1159,1159.mp4,4
1160,1160.mp4,5
1161,1161.mp4,22
1162,1162.mp4,1
1163,1163.mp4,9
1164,1164.mp4,2
1165,1165.mp4,10
1166,1166.mp4,2
1167,1167.mp4,4
1168,1168.mp4,8
1169,1169.mp4,2
1170,1170.mp4,1
1171,1171.mp4,5
1172,1172.mp4,15
1173,1173.mp4,16
1174,1174.mp4,2
1175,1175.mp4,39
1176,1176.mp4,0
1177,1177.mp4,3
1178,1178.mp4,6
1179,1179.mp4,1
1180,1180.mp4,10
1181,1181.mp4,5
1182,1182.mp4,5
1183,1183.mp4,3
1184,1184.mp4,39
1185,1185.mp4,5
1186,1186.mp4,5
1187,1187.mp4,8
1188,1188.mp4,2
1189,1189.mp4,10
1190,1190.mp4,5
1191,1191.mp4,5
1192,1192.mp4,3
1193,1193.mp4,0
1194,1194.mp4,1
1195,1195.mp4,5
1196,1196.mp4,0
1197,1197.mp4,2
1198,1198.mp4,7
1199,1199.mp4,17
1200,1200.mp4,6
1201,1201.mp4,3
1202,1202.mp4,7
1203,1203.mp4,1
1204,1204.mp4,2
1205,1205.mp4,1
1206,1206.mp4,9
1207,1207.mp4,2
1208,1208.mp4,4
1209,1209.mp4,6
1210,1210.mp4,2
1211,1211.mp4,4
1212,1212.mp4,9
1213,1213.mp4,9
1214,1214.mp4,0
1215,1215.mp4,15
1216,1216.mp4,2
1217,1217.mp4,2
1218,1218.mp4,9
1219,1219.mp4,5
1220,1220.mp4,2
1221,1221.mp4,4
1222,1222.mp4,1
1223,1223.mp4,11
1224,1224.mp4,3
1225,1225.mp4,6
1226,1226.mp4,8
1227,1227.mp4,4
1228,1228.mp4,1
1229,1229.mp4,11
1230,1230.mp4,1
1231,1231.mp4,2
1232,1232.mp4,1
1233,1233.mp4,2
1234,1234.mp4,10
1235,1235.mp4,11
1236,1236.mp4,2
1237,1237.mp4,15
1238,1238.mp4,9
1239,1239.mp4,13
1240,1240.mp4,1
1241,1241.mp4,12
1242,1242.mp4,3
1243,1243.mp4,7
1244,1244.mp4,3
1245,1245.mp4,4
1246,1246.mp4,10
1247,1247.mp4,3
1248,1248.mp4,0
1249,1249.mp4,3
1250,1250.mp4,9
1251,1251.mp4,2
1252,1252.mp4,8
1253,1253.mp4,9
1254,1254.mp4,10
1255,1255.mp4,6
1256,1256.mp4,3
1257,1257.mp4,19
1258,1258.mp4,2
1259,1259.mp4,2
1260,1260.mp4,7
1261,1261.mp4,8
1262,1262.mp4,3
1263,1263.mp4,18
1264,1264.mp4,8
1265,1265.mp4,16
1266,1266.mp4,5
1267,1267.mp4,5
1268,1268.mp4,5
1269,1269.mp4,15
1270,1270.mp4,15
1271,1271.mp4,10
1272,1272.mp4,1
1273,1273.mp4,3
1274,1274.mp4,15
1275,1275.mp4,7
1276,1276.mp4,11
1277,1277.mp4,7
1278,1278.mp4,2
1279,1279.mp4,4
1280,1280.mp4,1
1281,1281.mp4,5
1282,1282.mp4,3
1283,1283.mp4,7
1284,1284.mp4,4
1285,1285.mp4,5
1286,1286.mp4,10
1287,1287.mp4,4
1288,1288.mp4,1
1289,1289.mp4,8
1290,1290.mp4,9
1291,1291.mp4,13
1292,1292.mp4,8
1293,1293.mp4,1
1294,1294.mp4,6
1295,1295.mp4,3
1296,1296.mp4,6
1297,1297.mp4,5
1298,1298.mp4,39
1299,1299.mp4,1
1300,1300.mp4,5
1301,1301.mp4,16
1302,1302.mp4,4
1303,1303.mp4,1
1304,1304.mp4,5
1305,1305.mp4,1
1306,1306.mp4,15
1307,1307.mp4,0
1308,1308.mp4,1
1309,1309.mp4,3
1310,1310.mp4,3
1311,1311.mp4,1
1312,1312.mp4,1
1313,1313.mp4,3
1314,1314.mp4,2
1315,1315.mp4,2
1316,1316.mp4,5
1317,1317.mp4,7
1318,1318.mp4,14
1319,1319.mp4,1
1320,1320.mp4,8
1321,1321.mp4,3
1322,1322.mp4,10
1323,1323.mp4,7
1324,1324.mp4,3
1325,1325.mp4,43
1326,1326.mp4,13
1327,1327.mp4,1
1328,1328.mp4,12
1329,1329.mp4,3
1330,1330.mp4,3
1331,1331.mp4,20
1332,1332.mp4,12
1333,1333.mp4,2
1334,1334.mp4,5
1335,1335.mp4,15
1336,1336.mp4,4
1337,1337.mp4,3
1338,1338.mp4,1
1339,1339.mp4,15
1340,1340.mp4,2
1341,1341.mp4,1
1342,1342.mp4,10
1343,1343.mp4,9
1344,1344.mp4,9
1345,1345.mp4,6
1346,1346.mp4,16
1347,1347.mp4,1
1348,1348.mp4,1
1349,1349.mp4,2
1350,1350.mp4,3
1351,1351.mp4,2
1352,1352.mp4,3
1353,1353.mp4,2
1354,1354.mp4,1
1355,1355.mp4,1
1356,1356.mp4,15
1357,1357.mp4,1
1358,1358.mp4,29
1359,1359.mp4,2
1360,1360.mp4,2
1361,1361.mp4,3
1362,1362.mp4,12
1363,1363.mp4,2
1364,1364.mp4,48
1365,1365.mp4,3
1366,1366.mp4,2
1367,1367.mp4,5
1368,1368.mp4,13
1369,1369.mp4,7
1370,1370.mp4,1
1371,1371.mp4,2
1372,1372.mp4,4
1373,1373.mp4,2
1374,1374.mp4,4
1375,1375.mp4,2
1376,1376.mp4,4
1377,1377.mp4,2
1378,1378.mp4,2
1379,1379.mp4,2
1380,1380.mp4,2
1381,1381.mp4,1
1382,1382.mp4,1
1383,1383.mp4,2
1384,1384.mp4,10
1385,1385.mp4,1
1386,1386.mp4,15
1387,1387.mp4,15
1388,1388.mp4,4
1389,1389.mp4,5
1390,1390.mp4,1
1391,1391.mp4,17
1392,1392.mp4,7
1393,1393.mp4,10
1394,1394.mp4,0
1395,1395.mp4,9
1396,1396.mp4,3
1397,1397.mp4,3
1398,1398.mp4,10
1399,1399.mp4,6
1400,1400.mp4,1
1401,1401.mp4,4
1402,1402.mp4,4
1403,1403.mp4,4
1404,1404.mp4,3
1405,1405.mp4,4
1406,1406.mp4,10
1407,1407.mp4,1
1408,1408.mp4,4
1409,1409.mp4,3
1410,1410.mp4,3
1411,1411.mp4,3
1412,1412.mp4,11
1413,1413.mp4,1
1414,1414.mp4,3
1415,1415.mp4,3
1416,1416.mp4,0
1417,1417.mp4,7
1418,1418.mp4,1
1419,1419.mp4,6
1420,1420.mp4,7
1421,1421.mp4,3
1422,1422.mp4,15
1423,1423.mp4,5
1424,1424.mp4,4
1425,1425.mp4,1
1426,1426.mp4,0
1427,1427.mp4,1
1428,1428.mp4,5
1429,1429.mp4,0
1430,1430.mp4,15
1431,1431.mp4,1
1432,1432.mp4,15
1433,1433.mp4,10
1434,1434.mp4,2
1435,1435.mp4,2
1436,1436.mp4,4
1437,1437.mp4,4
1438,1438.mp4,4
1439,1439.mp4,1
1440,1440.mp4,7
1441,1441.mp4,2
1442,1442.mp4,7
1443,1443.mp4,1
1444,1444.mp4,2
1445,1445.mp4,3
1446,1446.mp4,3
1447,1447.mp4,4
1448,1448.mp4,7
1449,1449.mp4,7
1450,1450.mp4,3
1451,1451.mp4,3
1452,1452.mp4,0
1453,1453.mp4,15
1454,1454.mp4,3
1455,1455.mp4,4
1456,1456.mp4,10
1457,1457.mp4,7
1458,1458.mp4,2
1459,1459.mp4,10
1460,1460.mp4,1
1461,1461.mp4,1
1462,1462.mp4,15
1463,1463.mp4,6
1464,1464.mp4,8
1465,1465.mp4,7
1466,1466.mp4,9
1467,1467.mp4,7
1468,1468.mp4,2
1469,1469.mp4,6
1470,1470.mp4,10
1471,1471.mp4,3
1472,1472.mp4,3
1473,1473.mp4,15
1474,1474.mp4,14
1475,1475.mp4,15
1476,1476.mp4,4
1477,1477.mp4,20
1478,1478.mp4,9
1479,1479.mp4,1
1480,1480.mp4,15
1481,1481.mp4,1
1482,1482.mp4,3
1483,1483.mp4,6
1484,1484.mp4,15
1485,1485.mp4,4
1486,1486.mp4,3
1487,1487.mp4,2
1488,1488.mp4,2
1489,1489.mp4,10
1490,1490.mp4,0
1491,1491.mp4,3
1492,1492.mp4,6
1493,1493.mp4,1
1494,1494.mp4,3
1495,1495.mp4,15
1496,1496.mp4,2
1497,1497.mp4,11
1498,1498.mp4,2
1499,1499.mp4,12
1500,1500.mp4,13
1501,1501.mp4,3
1502,1502.mp4,5
1503,1503.mp4,5
1504,1504.mp4,7
1505,1505.mp4,2
1506,1506.mp4,5
1507,1507.mp4,15
1508,1508.mp4,4
1509,1509.mp4,8
1510,1510.mp4,1
1511,1511.mp4,3
1512,1512.mp4,4
1513,1513.mp4,15
1514,1514.mp4,1
1515,1515.mp4,1
1516,1516.mp4,12
1517,1517.mp4,0
1518,1518.mp4,13
1519,1519.mp4,2
1520,1520.mp4,3
1521,1521.mp4,4
1522,1522.mp4,3
1523,1523.mp4,9
1524,1524.mp4,8
1525,1525.mp4,5
1526,1526.mp4,3
1527,1527.mp4,2
1528,1528.mp4,15
1529,1529.mp4,9
1530,1530.mp4,1
1531,1531.mp4,6
1532,1532.mp4,1
1533,1533.mp4,1
1534,1534.mp4,4
1535,1535.mp4,3
1536,1536.mp4,4
1537,1537.mp4,4
1538,1538.mp4,2
1539,1539.mp4,2
1540,1540.mp4,2
1541,1541.mp4,1
1542,1542.mp4,2
1543,1543.mp4,1
1544,1544.mp4,2
1545,1545.mp4,15
1546,1546.mp4,4
1547,1547.mp4,2
1548,1548.mp4,1
1549,1549.mp4,3
1550,1550.mp4,12
1551,1551.mp4,2
1552,1552.mp4,6
1553,1553.mp4,13
1554,1554.mp4,2
1555,1555.mp4,14
1556,1556.mp4,7
1557,1557.mp4,1
1558,1558.mp4,10
1559,1559.mp4,2
1560,1560.mp4,8
1561,1561.mp4,0
1562,1562.mp4,19
1563,1563.mp4,4
1564,1564.mp4,7
1565,1565.mp4,4
1566,1566.mp4,2
1567,1567.mp4,2
1568,1568.mp4,6
1569,1569.mp4,2
1570,1570.mp4,2
1571,1571.mp4,4
1572,1572.mp4,7
1573,1573.mp4,1
1574,1574.mp4,2
1575,1575.mp4,1
1576,1576.mp4,2
1577,1577.mp4,1
1578,1578.mp4,3
1579,1579.mp4,4
1580,1580.mp4,8
1581,1581.mp4,7
1582,1582.mp4,2
1583,1583.mp4,13
1584,1584.mp4,2
1585,1585.mp4,4
1586,1586.mp4,3
1587,1587.mp4,10
1588,1588.mp4,3
1589,1589.mp4,10
1590,1590.mp4,14
1591,1591.mp4,1
1592,1592.mp4,0
1593,1593.mp4,5
1594,1594.mp4,2
1595,1595.mp4,5
1596,1596.mp4,0
1597,1597.mp4,7
1598,1598.mp4,5
1599,1599.mp4,3
1600,1600.mp4,14
1601,1601.mp4,3
1602,1602.mp4,4
1603,1603.mp4,3
1604,1604.mp4,1
1605,1605.mp4,4
1606,1606.mp4,5
1607,1607.mp4,4
1608,1608.mp4,1
1609,1609.mp4,0
1610,1610.mp4,1
1611,1611.mp4,6
1612,1612.mp4,15
1613,1613.mp4,5
1614,1614.mp4,2
1615,1615.mp4,12
1616,1616.mp4,1
1617,1617.mp4,1
1618,1618.mp4,30
1619,1619.mp4,15
1620,1620.mp4,4
1621,1621.mp4,3
1622,1622.mp4,2
1623,1623.mp4,2
1624,1624.mp4,13
1625,1625.mp4,8
1626,1626.mp4,3
1627,1627.mp4,14
1628,1628.mp4,2
1629,1629.mp4,1
1630,1630.mp4,8
1631,1631.mp4,15
1632,1632.mp4,4
1633,1633.mp4,3
1634,1634.mp4,3
1635,1635.mp4,15
1636,1636.mp4,5
1637,1637.mp4,1
1638,1638.mp4,6
1639,1639.mp4,6
1640,1640.mp4,2
1641,1641.mp4,15
1642,1642.mp4,2
1643,1643.mp4,14
1644,1644.mp4,10
1645,1645.mp4,0
1646,1646.mp4,2
1647,1647.mp4,4
1648,1648.mp4,5
1649,1649.mp4,17
1650,1650.mp4,1
1651,1651.mp4,5
1652,1652.mp4,2
1653,1653.mp4,14
1654,1654.mp4,14
1655,1655.mp4,3
1656,1656.mp4,15
1657,1657.mp4,9
1658,1658.mp4,4
1659,1659.mp4,6
1660,1660.mp4,4
1661,1661.mp4,3
1662,1662.mp4,1
1663,1663.mp4,0
1664,1664.mp4,3
1665,1665.mp4,3
1666,1666.mp4,15
1667,1667.mp4,11
1668,1668.mp4,2
1669,1669.mp4,6
1670,1670.mp4,3
1671,1671.mp4,10
1672,1672.mp4,15
1673,1673.mp4,13
1674,1674.mp4,8
1675,1675.mp4,1
1676,1676.mp4,11
1677,1677.mp4,0
1678,1678.mp4,3
1679,1679.mp4,4
1680,1680.mp4,3
1681,1681.mp4,9
1682,1682.mp4,5
1683,1683.mp4,2
1684,1684.mp4,2
1685,1685.mp4,2
1686,1686.mp4,2
1687,1687.mp4,14
1688,1688.mp4,1
1689,1689.mp4,4
1690,1690.mp4,4
1691,1691.mp4,5
1692,1692.mp4,2
1693,1693.mp4,4
1694,1694.mp4,0
1695,1695.mp4,4
1696,1696.mp4,11
1697,1697.mp4,3
1698,1698.mp4,2
1699,1699.mp4,2
1700,1700.mp4,3
1701,1701.mp4,3
1702,1702.mp4,9
1703,1703.mp4,6
1704,1704.mp4,2
1705,1705.mp4,6
1706,1706.mp4,1
1707,1707.mp4,4
1708,1708.mp4,2
1709,1709.mp4,7
1710,1710.mp4,11
1711,1711.mp4,2
1712,1712.mp4,4
1713,1713.mp4,2
1714,1714.mp4,3
1715,1715.mp4,3
1716,1716.mp4,2
1717,1717.mp4,12
1718,1718.mp4,14
1719,1719.mp4,1
1720,1720.mp4,6
1721,1721.mp4,10
1722,1722.mp4,1
1723,1723.mp4,15
1724,1724.mp4,1
1725,1725.mp4,3
1726,1726.mp4,3
1727,1727.mp4,9
1728,1728.mp4,6
1729,1729.mp4,5
1730,1730.mp4,4
1731,1731.mp4,1
1732,1732.mp4,15
1733,1733.mp4,1
1734,1734.mp4,1
1735,1735.mp4,2
1736,1736.mp4,8
1737,1737.mp4,5
1738,1738.mp4,30
1739,1739.mp4,5
1740,1740.mp4,1
1741,1741.mp4,15
1742,1742.mp4,7
1743,1743.mp4,10
1744,1744.mp4,15
1745,1745.mp4,2
1746,1746.mp4,5
1747,1747.mp4,16
1748,1748.mp4,1
1749,1749.mp4,3
1750,1750.mp4,7
1751,1751.mp4,1
1752,1752.mp4,10
1753,1753.mp4,5
1754,1754.mp4,1
1755,1755.mp4,6
1756,1756.mp4,4
1757,1757.mp4,4
1758,1758.mp4,10
1759,1759.mp4,3
1760,1760.mp4,7
1761,1761.mp4,15
1762,1762.mp4,2
1763,1763.mp4,2
1764,1764.mp4,5
1765,1765.mp4,6
1766,1766.mp4,3
1767,1767.mp4,6
1768,1768.mp4,5
1769,1769.mp4,3
1770,1770.mp4,15
1771,1771.mp4,14
1772,1772.mp4,2
1773,1773.mp4,2
1774,1774.mp4,16
1775,1775.mp4,46
1776,1776.mp4,3
1777,1777.mp4,3
1778,1778.mp4,14
1779,1779.mp4,5
1780,1780.mp4,9
1781,1781.mp4,1
1782,1782.mp4,3
1783,1783.mp4,4
1784,1784.mp4,4
1785,1785.mp4,5
1786,1786.mp4,7
1787,1787.mp4,7
1788,1788.mp4,4
1789,1789.mp4,25
1790,1790.mp4,5
1791,1791.mp4,0
1792,1792.mp4,2
1793,1793.mp4,9
1794,1794.mp4,0
1795,1795.mp4,4
1796,1796.mp4,0
1797,1797.mp4,1
1798,1798.mp4,9
1799,1799.mp4,2
1800,1800.mp4,15
1801,1801.mp4,3
1802,1802.mp4,8
1803,1803.mp4,2
1804,1804.mp4,9
1805,1805.mp4,0
1806,1806.mp4,15
1807,1807.mp4,2
1808,1808.mp4,2
1809,1809.mp4,12
1810,1810.mp4,6
1811,1811.mp4,9
1812,1812.mp4,6
1813,1813.mp4,3
1814,1814.mp4,2
1815,1815.mp4,2
1816,1816.mp4,4
1817,1817.mp4,0
1818,1818.mp4,12
1819,1819.mp4,7
1820,1820.mp4,2
1821,1821.mp4,10
1822,1822.mp4,0
1823,1823.mp4,0
1824,1824.mp4,3
1825,1825.mp4,2
1826,1826.mp4,7
1827,1827.mp4,1
1828,1828.mp4,11
1829,1829.mp4,2
1830,1830.mp4,12
1831,1831.mp4,1
1832,1832.mp4,53
1833,1833.mp4,0
1834,1834.mp4,9
1835,1835.mp4,9
1836,1836.mp4,13
1837,1837.mp4,23
1838,1838.mp4,5
1839,1839.mp4,2
1840,1840.mp4,0
1841,1841.mp4,1
1842,1842.mp4,15
1843,1843.mp4,11
1844,1844.mp4,2
1845,1845.mp4,7
1846,1846.mp4,1
1847,1847.mp4,7
1848,1848.mp4,2
1849,1849.mp4,2
1850,1850.mp4,2
1851,1851.mp4,1
1852,1852.mp4,3
1853,1853.mp4,2
1854,1854.mp4,10
1855,1855.mp4,2
1856,1856.mp4,9
1857,1857.mp4,1
1858,1858.mp4,9
1859,1859.mp4,5
1860,1860.mp4,0
1861,1861.mp4,15
1862,1862.mp4,6
1863,1863.mp4,34
1864,1864.mp4,14
1865,1865.mp4,1
1866,1866.mp4,44
1867,1867.mp4,0
1868,1868.mp4,1
1869,1869.mp4,6
1870,1870.mp4,14
1871,1871.mp4,15
1872,1872.mp4,15
1873,1873.mp4,4
1874,1874.mp4,15
1875,1875.mp4,7
1876,1876.mp4,13
1877,1877.mp4,0
1878,1878.mp4,3
1879,1879.mp4,14
1880,1880.mp4,1
1881,1881.mp4,2
1882,1882.mp4,11
1883,1883.mp4,9
1884,1884.mp4,2
1885,1885.mp4,1
1886,1886.mp4,12
1887,1887.mp4,3
1888,1888.mp4,7
1889,1889.mp4,3
1890,1890.mp4,2
1891,1891.mp4,5
1892,1892.mp4,0
1893,1893.mp4,2
1894,1894.mp4,1
1895,1895.mp4,1
1896,1896.mp4,2
1897,1897.mp4,5
1898,1898.mp4,6
1899,1899.mp4,6
1900,1900.mp4,3
1901,1901.mp4,3
1902,1902.mp4,2
1903,1903.mp4,1
1904,1904.mp4,9
1905,1905.mp4,4
1906,1906.mp4,12
1907,1907.mp4,5
1908,1908.mp4,70
1909,1909.mp4,2
1910,1910.mp4,0
1911,1911.mp4,1
1912,1912.mp4,37
1913,1913.mp4,1
1914,1914.mp4,15
1915,1915.mp4,14
1916,1916.mp4,3
1917,1917.mp4,1
1918,1918.mp4,2
1919,1919.mp4,15
1920,1920.mp4,2
1921,1921.mp4,2
1922,1922.mp4,17
1923,1923.mp4,1
1924,1924.mp4,1
1925,1925.mp4,0
1926,1926.mp4,4
1927,1927.mp4,0
1928,1928.mp4,5
1929,1929.mp4,2
1930,1930.mp4,15
1931,1931.mp4,6
1932,1932.mp4,10
1933,1933.mp4,3
1934,1934.mp4,23
1935,1935.mp4,1
1936,1936.mp4,1
1937,1937.mp4,9
1938,1938.mp4,3
1939,1939.mp4,1
1940,1940.mp4,11
1941,1941.mp4,5
1942,1942.mp4,0
1943,1943.mp4,2
1944,1944.mp4,5
1945,1945.mp4,5
1946,1946.mp4,3
1947,1947.mp4,1
1948,1948.mp4,15
1949,1949.mp4,3
1950,1950.mp4,4
1951,1951.mp4,4
1952,1952.mp4,4
1953,1953.mp4,5
1954,1954.mp4,4
1955,1955.mp4,6
1956,1956.mp4,1
1957,1957.mp4,2
1958,1958.mp4,4
1959,1959.mp4,6
1960,1960.mp4,6
1961,1961.mp4,6
1962,1962.mp4,2
1963,1963.mp4,4
1964,1964.mp4,15
1965,1965.mp4,5
1966,1966.mp4,2
1967,1967.mp4,10
1968,1968.mp4,3
1969,1969.mp4,15
1970,1970.mp4,6
1971,1971.mp4,11
1972,1972.mp4,2
1973,1973.mp4,0
1974,1974.mp4,2
1975,1975.mp4,2
1976,1976.mp4,5
1977,1977.mp4,1
1978,1978.mp4,1
1979,1979.mp4,15
1980,1980.mp4,5
1981,1981.mp4,4
1982,1982.mp4,4
1983,1983.mp4,1
1984,1984.mp4,1
1985,1985.mp4,1
1986,1986.mp4,2
1987,1987.mp4,1
1988,1988.mp4,2
1989,1989.mp4,2
1990,1990.mp4,15
1991,1991.mp4,2
1992,1992.mp4,10
1993,1993.mp4,1
1994,1994.mp4,24
1995,1995.mp4,5
1996,1996.mp4,6
1997,1997.mp4,5
1998,1998.mp4,1
1999,1999.mp4,4
2000,2000.mp4,9
2001,2001.mp4,9
2002,2002.mp4,2
2003,2003.mp4,15
2004,2004.mp4,5
2005,2005.mp4,31
2006,2006.mp4,6
2007,2007.mp4,4
2008,2008.mp4,4
2009,2009.mp4,1
2010,2010.mp4,3
2011,2011.mp4,7
2012,2012.mp4,12
2013,2013.mp4,4
2014,2014.mp4,1
2015,2015.mp4,1
2016,2016.mp4,2
2017,2017.mp4,1
2018,2018.mp4,5
2019,2019.mp4,4
2020,2020.mp4,10
2021,2021.mp4,4
2022,2022.mp4,6
2023,2023.mp4,11
2024,2024.mp4,4
2025,2025.mp4,9
2026,2026.mp4,15
2027,2027.mp4,1
2028,2028.mp4,14
2029,2029.mp4,16
2030,2030.mp4,3
2031,2031.mp4,10
2032,2032.mp4,1
2033,2033.mp4,3
2034,2034.mp4,2
2035,2035.mp4,2
2036,2036.mp4,4
2037,2037.mp4,1
2038,2038.mp4,3
2039,2039.mp4,4
2040,2040.mp4,11
2041,2041.mp4,2
2042,2042.mp4,6
2043,2043.mp4,6
2044,2044.mp4,3
2045,2045.mp4,11
2046,2046.mp4,3
2047,2047.mp4,6
2048,2048.mp4,7
2049,2049.mp4,3
2050,2050.mp4,5
2051,2051.mp4,2
2052,2052.mp4,2
2053,2053.mp4,1
2054,2054.mp4,14
2055,2055.mp4,4
2056,2056.mp4,3
2057,2057.mp4,3
2058,2058.mp4,3
2059,2059.mp4,9
2060,2060.mp4,3
2061,2061.mp4,2
2062,2062.mp4,2
2063,2063.mp4,3
2064,2064.mp4,16
2065,2065.mp4,1
2066,2066.mp4,15
2067,2067.mp4,8
2068,2068.mp4,14
2069,2069.mp4,9
2070,2070.mp4,3
2071,2071.mp4,15
2072,2072.mp4,4
2073,2073.mp4,5
2074,2074.mp4,9
2075,2075.mp4,4
2076,2076.mp4,3
2077,2077.mp4,7
2078,2078.mp4,15
2079,2079.mp4,4
2080,2080.mp4,3
2081,2081.mp4,2
2082,2082.mp4,3
2083,2083.mp4,4
2084,2084.mp4,4
2085,2085.mp4,3
2086,2086.mp4,6
2087,2087.mp4,2
2088,2088.mp4,2
2089,2089.mp4,4
2090,2090.mp4,11
2091,2091.mp4,12
2092,2092.mp4,15
2093,2093.mp4,4
2094,2094.mp4,15
2095,2095.mp4,5
2096,2096.mp4,2
2097,2097.mp4,2
2098,2098.mp4,3
2099,2099.mp4,3
2100,2100.mp4,8
2101,2101.mp4,2
2102,2102.mp4,3
2103,2103.mp4,14
2104,2104.mp4,6
2105,2105.mp4,0
2106,2106.mp4,7
2107,2107.mp4,1
2108,2108.mp4,2
2109,2109.mp4,8
2110,2110.mp4,4
2111,2111.mp4,5
2112,2112.mp4,5
2113,2113.mp4,15
2114,2114.mp4,20
2115,2115.mp4,12
2116,2116.mp4,1
2117,2117.mp4,2
2118,2118.mp4,1
2119,2119.mp4,2
2120,2120.mp4,5
2121,2121.mp4,4
2122,2122.mp4,4
2123,2123.mp4,4
2124,2124.mp4,13
2125,2125.mp4,3
2126,2126.mp4,0
2127,2127.mp4,2
2128,2128.mp4,5
2129,2129.mp4,0
2130,2130.mp4,6
2131,2131.mp4,15
2132,2132.mp4,17
2133,2133.mp4,2
2134,2134.mp4,5
2135,2135.mp4,8
2136,2136.mp4,3
2137,2137.mp4,3
2138,2138.mp4,6
2139,2139.mp4,3
2140,2140.mp4,9
2141,2141.mp4,9
2142,2142.mp4,12
2143,2143.mp4,4
2144,2144.mp4,10
2145,2145.mp4,5
2146,2146.mp4,6
2147,2147.mp4,0
2148,2148.mp4,9
2149,2149.mp4,2
2150,2150.mp4,1
2151,2151.mp4,9
2152,2152.mp4,7
2153,2153.mp4,15
2154,2154.mp4,3
2155,2155.mp4,5
2156,2156.mp4,13
2157,2157.mp4,15
2158,2158.mp4,12
2159,2159.mp4,15
2160,2160.mp4,6
2161,2161.mp4,14
2162,2162.mp4,15
2163,2163.mp4,2
2164,2164.mp4,1
2165,2165.mp4,6
2166,2166.mp4,10
2167,2167.mp4,0
2168,2168.mp4,15
2169,2169.mp4,9
2170,2170.mp4,1
2171,2171.mp4,2
2172,2172.mp4,5
2173,2173.mp4,3
2174,2174.mp4,0
2175,2175.mp4,11
2176,2176.mp4,5
2177,2177.mp4,3
2178,2178.mp4,9
2179,2179.mp4,13
2180,2180.mp4,4
2181,2181.mp4,1
2182,2182.mp4,3
2183,2183.mp4,4
2184,2184.mp4,15
2185,2185.mp4,3
2186,2186.mp4,3
2187,2187.mp4,2
2188,2188.mp4,12
2189,2189.mp4,1
2190,2190.mp4,15
2191,2191.mp4,4
2192,2192.mp4,13
2193,2193.mp4,1
2194,2194.mp4,3
2195,2195.mp4,1
2196,2196.mp4,2
